Date;Open;High;Low;Close;Volume
2026.04.06 19:00;69938.15;70329.75;69752.75;69772.05;3000
2026.04.06 20:00;69770.05;69794.55;69242.25;69546.75;3098
2026.04.06 21:00;69553.65;69938.40;69448.25;69866.65;2001
2026.04.06 22:00;69866.65;69877.55;69555.15;69731.25;1435
2026.04.06 23:00;69698.85;69953.15;69595.45;69794.65;1027
2026.04.07 00:00;69794.65;69794.65;69408.55;69487.25;1158
2026.04.07 01:00;69476.45;69561.75;68782.45;68782.45;1937
2026.04.07 02:00;68780.05;68885.35;68294.65;68821.25;3141
2026.04.07 03:00;68821.15;69098.95;68702.25;68746.85;2680
2026.04.07 04:00;68746.85;68876.05;68323.75;68371.15;2754
2026.04.07 05:00;68368.35;68688.65;68245.60;68643.05;1947
2026.04.07 06:00;68641.85;68774.55;68595.05;68755.25;1013
2026.04.07 07:00;68748.45;68951.95;68514.85;68821.95;1305
2026.04.07 08:00;68825.25;68835.35;68583.05;68630.85;985
2026.04.07 09:00;68629.55;68633.25;68407.85;68542.85;1265
2026.04.07 10:00;68545.25;68680.45;68468.15;68588.75;1137
2026.04.07 11:00;68588.75;68957.95;68569.45;68910.45;2013
2026.04.07 12:00;68912.45;69228.45;68903.85;69120.55;1654
2026.04.07 13:00;69122.65;69174.65;68179.75;68206.95;3115
2026.04.07 14:00;68206.05;68429.15;68042.25;68314.05;1971
2026.04.07 15:00;68315.15;68581.45;68054.25;68370.85;2467
2026.04.07 16:00;68375.05;68608.15;68167.55;68208.05;2974
2026.04.07 17:00;68208.95;68235.25;67737.35;67829.75;4415
2026.04.07 18:00;67828.75;68241.75;67698.95;68140.95;2887
2026.04.07 19:00;68139.35;68424.15;68053.05;68212.35;2451
2026.04.07 20:00;68209.85;68978.45;68166.35;68674.65;2498
2026.04.07 21:00;68676.25;68745.65;68320.75;68417.55;1778
2026.04.07 22:00;68415.50;69072.85;68326.45;68983.35;3883
2026.04.07 23:00;68990.15;69519.05;68990.15;69293.95;2559
2026.04.08 00:00;69291.55;70203.15;69283.95;69898.55;3465
2026.04.08 01:00;69911.85;71499.95;69911.85;71489.35;6959
2026.04.08 02:00;71492.35;72756.55;71165.65;71902.55;6986
2026.04.08 03:00;71901.05;72089.15;71522.75;71681.85;3461
2026.04.08 04:00;71681.85;71734.75;71430.95;71451.65;2002
2026.04.08 05:00;71457.55;71709.35;71218.15;71343.45;2052
2026.04.08 06:00;71339.75;71457.15;71242.05;71262.95;1068
2026.04.08 07:00;71262.95;71658.65;71262.65;71535.85;1377
2026.04.08 08:00;71539.35;71820.05;71528.15;71715.75;1241
2026.04.08 09:00;71715.75;71926.95;71561.25;71712.85;1316
2026.04.08 10:00;71713.35;71892.75;71558.95;71613.05;1314
2026.04.08 11:00;71613.75;71806.75;71613.75;71778.85;1510
2026.04.08 12:00;71778.85;71933.55;71569.05;71659.15;1362
2026.04.08 13:00;71662.60;71770.25;71433.15;71445.25;1103
2026.04.08 14:00;71443.15;71702.55;71373.55;71653.25;1426
2026.04.08 15:00;71653.55;72138.35;71550.15;72040.55;2330
2026.04.08 16:00;72045.15;72841.25;71482.95;71573.65;6137
2026.04.08 17:00;71567.15;71726.65;70682.35;70880.55;5485
2026.04.08 18:00;70880.75;71325.85;70800.75;71284.05;3198
2026.04.08 19:00;71280.75;71654.30;71225.25;71573.05;2667
2026.04.08 20:00;71576.10;71935.75;71462.75;71857.65;2748
2026.04.08 21:00;71858.55;71861.15;71054.55;71072.15;3331
2026.04.08 22:00;71068.70;71349.85;70991.85;71302.25;2324
2026.04.08 23:00;71292.65;71460.15;71252.20;71348.65;1132
2026.04.09 00:00;71346.35;71723.55;71301.05;71529.25;1178
2026.04.09 01:00;71533.75;71547.05;71039.15;71039.15;1647
2026.04.09 02:00;71039.85;71180.65;70878.65;71047.65;1920
2026.04.09 03:00;71049.75;71110.35;70622.25;70789.15;2369
2026.04.09 04:00;70785.45;70929.35;70428.45;70901.05;2616
2026.04.09 05:00;70901.05;71173.55;70785.65;71036.35;1507
2026.04.09 06:00;71036.55;71100.25;70818.95;70965.85;1126
2026.04.09 07:00;70965.25;70985.25;70716.75;70756.25;874
2026.04.09 08:00;70756.25;71064.25;70676.25;70961.25;1253
2026.04.09 09:00;70961.25;71061.75;70785.05;70999.55;1107
2026.04.09 10:00;71001.25;71093.75;70925.75;70956.95;940
2026.04.09 11:00;70956.95;71354.75;70847.75;71224.65;1196
2026.04.09 12:00;71224.65;71560.95;71082.05;71515.85;1221
2026.04.09 13:00;71519.05;71520.35;71256.15;71256.15;1005
2026.04.09 14:00;71258.45;71336.75;71033.45;71128.45;1161
2026.04.09 15:00;71128.45;71313.65;71022.15;71268.95;1744
2026.04.09 16:00;71268.95;71339.45;70611.65;70782.05;3439
2026.04.09 17:00;70783.75;71230.55;70501.25;71101.35;3737
2026.04.09 18:00;71101.35;72342.45;70906.65;72123.55;5826
2026.04.09 19:00;72124.95;72390.85;71701.80;72057.75;3927
2026.04.09 20:00;72055.25;72534.25;72039.65;72323.75;3743
2026.04.09 21:00;72324.45;72356.25;71714.45;71862.15;3334
2026.04.09 22:00;71858.25;72277.35;71718.35;72066.05;2521
2026.04.09 23:00;72069.45;72432.05;71951.75;72391.95;1456
2026.04.10 00:00;72391.95;72685.75;72121.65;72241.35;2212
2026.04.10 01:00;72243.35;73127.65;71921.85;71921.85;3196
2026.04.10 02:00;71922.15;72013.15;71567.75;71762.95;2678
2026.04.10 03:00;71768.05;72010.45;71561.65;71950.25;2694
2026.04.10 04:00;71948.65;72365.95;71644.75;72140.85;2618
2026.04.10 05:00;72140.85;72273.65;71896.75;71939.75;1402
2026.04.10 06:00;71939.75;72008.65;71793.65;71848.55;1181
2026.04.10 07:00;71848.55;72201.80;71805.05;72103.65;1145
2026.04.10 08:00;72104.05;72254.95;71987.65;72110.45;1032
2026.04.10 09:00;72110.45;72164.35;71777.45;71793.15;1106
2026.04.10 10:00;71795.35;71826.95;71408.45;71469.85;1315
2026.04.10 11:00;71474.45;71744.15;71409.55;71586.25;1228
2026.04.10 12:00;71586.25;71853.85;71569.15;71752.25;1267
2026.04.10 13:00;71754.75;71903.65;71687.25;71879.25;829
2026.04.10 14:00;71885.65;72239.55;71871.65;72105.25;1409
2026.04.10 15:00;72106.45;72431.35;71978.75;72233.55;2447
2026.04.10 16:00;72231.45;72384.65;71884.85;72295.55;3169
2026.04.10 17:00;72302.15;73135.85;72231.65;72887.45;4865
2026.04.10 18:00;72883.50;73262.95;72335.45;72442.25;3659
2026.04.10 19:00;72444.65;73041.75;72369.35;72970.35;2668
2026.04.10 20:00;72973.45;73119.45;72775.05;73103.15;1964
2026.04.10 21:00;73101.95;73140.55;72857.85;73079.25;1501
2026.04.10 22:00;73079.25;73244.55;72879.05;73219.75;1477
2026.04.10 23:00;73223.85;73411.95;73029.55;73340.75;1666
2026.04.11 00:00;73339.25;73339.25;72906.65;73166.35;1177
2026.04.11 01:00;73169.05;73222.55;72711.60;72844.05;1073
2026.04.11 02:00;72839.15;72939.65;72757.85;72930.45;718
2026.04.11 03:00;72930.45;72930.85;72763.05;72804.05;723
2026.04.11 04:00;72797.20;72974.45;72642.95;72933.85;860
2026.04.11 05:00;72942.95;73074.95;72885.25;72942.05;646
2026.04.11 06:00;72942.05;73048.85;72794.05;72845.25;606
2026.04.11 07:00;72845.25;72927.95;72651.15;72783.85;640
2026.04.11 08:00;72783.85;72811.05;72645.75;72695.25;575
2026.04.11 09:00;72695.25;72747.85;72588.65;72739.35;533
2026.04.11 10:00;72743.35;72789.05;72644.05;72729.35;210
2026.04.11 11:00;72728.50;72774.95;72613.25;72641.05;362
2026.04.11 12:00;72639.95;72885.75;72598.35;72878.55;755
2026.04.11 13:00;72878.55;72889.85;72744.45;72816.25;491
2026.04.11 14:00;72811.85;72890.95;72795.45;72889.75;383
2026.04.11 15:00;72887.05;72957.25;72782.05;72907.65;502
2026.04.11 16:00;72907.65;72907.65;72493.05;72632.95;1256
2026.04.11 17:00;72634.35;72744.25;72579.25;72675.15;704
2026.04.11 18:00;72677.05;72874.15;72647.05;72832.55;838
2026.04.11 19:00;72832.55;73201.60;72794.75;73019.85;1311
2026.04.11 20:00;73019.85;73150.55;72923.05;73073.15;865
2026.04.11 21:00;73074.35;73715.35;73012.35;73533.85;1935
2026.04.11 22:00;73538.65;73780.95;73446.95;73664.05;1769
2026.04.11 23:00;73664.25;73674.65;73202.25;73274.55;1258
2026.04.12 00:00;73274.55;73521.65;73182.45;73407.35;1053
2026.04.12 01:00;73407.35;73549.45;73215.05;73349.65;1041
2026.04.12 02:00;73345.95;73345.95;72883.25;73023.85;1269
2026.04.12 03:00;73023.85;73097.05;72845.95;73055.15;1154
2026.04.12 04:00;73055.15;73115.35;71285.45;71620.55;3879
2026.04.12 05:00;71613.85;71949.75;71322.25;71741.75;2731
2026.04.12 06:00;71730.45;71841.35;71569.25;71576.45;1387
2026.04.12 07:00;71572.95;71665.45;71422.65;71447.55;1146
2026.04.12 08:00;71447.55;71762.35;71391.75;71680.65;905
2026.04.12 09:00;71678.75;71729.25;71617.25;71632.55;595
2026.04.12 10:00;71632.05;71727.35;71564.55;71651.35;560
2026.04.12 11:00;71653.55;71755.25;71568.65;71605.15;658
2026.04.12 12:00;71603.75;71609.45;71485.75;71510.65;550
2026.04.12 13:00;71510.65;71663.25;71326.05;71423.15;794
2026.04.12 14:00;71423.15;71516.05;71391.25;71439.45;638
2026.04.12 15:00;71438.45;71474.95;71053.85;71053.85;1213
2026.04.12 16:00;71052.45;71119.15;70840.45;70869.85;2017
2026.04.12 17:00;70853.35;71070.45;70670.95;70720.65;1650
2026.04.12 18:00;70738.15;70912.35;70577.05;70864.65;1236
2026.04.12 19:00;70862.35;70928.35;70788.15;70901.45;860
2026.04.12 20:00;70903.55;71174.65;70870.05;71113.05;952
2026.04.12 21:00;71120.05;71191.65;71026.75;71101.65;724
2026.04.12 22:00;71100.05;71192.45;71046.45;71063.05;384
2026.04.12 23:00;71063.05;71413.75;70925.05;71309.95;895
2026.04.13 00:00;71309.95;71429.15;71132.35;71341.15;1039
2026.04.13 01:00;71339.65;71343.55;70484.95;70882.25;3666
2026.04.13 02:00;70880.45;70880.45;70536.45;70717.65;1881
2026.04.13 03:00;70720.35;71234.95;70581.25;71144.85;2186
2026.04.13 04:00;71141.95;71202.25;71003.45;71169.35;1618
2026.04.13 05:00;71169.35;71254.05;70959.75;71060.15;1295
2026.04.13 06:00;71062.55;71139.15;70893.55;70958.95;1213
2026.04.13 07:00;70958.95;71127.55;70834.25;70876.55;998
2026.04.13 08:00;70882.05;70903.35;70655.15;70854.55;1148
2026.04.13 09:00;70855.35;71078.95;70850.75;71003.95;929
2026.04.13 10:00;71003.95;71049.15;70664.95;70795.85;1118
2026.04.13 11:00;70795.85;70848.05;70546.35;70656.85;1272
2026.04.13 12:00;70657.55;70881.85;70652.65;70773.55;963
2026.04.13 13:00;70779.95;70828.45;70664.95;70726.95;902
2026.04.13 14:00;70728.25;70971.65;70713.35;70908.45;1107
2026.04.13 15:00;70908.05;71192.80;70735.05;71052.35;1623
2026.04.13 16:00;71057.05;71684.45;70795.35;71634.05;3600
2026.04.13 17:00;71641.25;72376.95;71355.30;72372.95;4481
2026.04.13 18:00;72370.85;72444.95;71630.45;71847.85;3650
2026.04.13 19:00;71846.65;72417.75;71651.75;72178.75;4025
2026.04.13 20:00;72180.35;72575.95;72039.15;72125.75;2523
2026.04.13 21:00;72120.45;72439.75;72029.05;72404.85;1716
2026.04.13 22:00;72404.45;73457.05;72271.75;73295.65;3171
2026.04.13 23:00;73291.15;73374.35;72984.25;73124.35;1867
2026.04.14 00:00;73126.05;73341.45;73049.15;73157.25;1161
2026.04.14 01:00;73156.45;74709.90;73147.65;74600.15;5445
2026.04.14 02:00;74601.35;74870.65;74379.25;74390.05;3554
2026.04.14 03:00;74390.45;74495.35;74080.65;74131.55;2001
2026.04.14 04:00;74134.85;74409.05;73959.95;74358.65;1731
2026.04.14 05:00;74362.55;74538.05;74261.25;74311.65;1457
2026.04.14 06:00;74311.65;74474.45;74226.45;74421.95;954
2026.04.14 07:00;74424.05;74490.25;74336.25;74368.95;899
2026.04.14 08:00;74368.95;74416.75;74140.95;74189.65;782
2026.04.14 09:00;74189.75;74529.25;74189.75;74500.55;739
2026.04.14 10:00;74497.05;74904.55;74404.35;74530.55;1756
2026.04.14 11:00;74531.35;74887.75;74429.75;74729.25;1666
2026.04.14 12:00;74729.90;74806.45;74409.15;74475.25;1387
2026.04.14 13:00;74475.25;74582.05;74308.05;74318.15;1143
2026.04.14 14:00;74316.85;74433.75;74282.95;74352.65;1162
2026.04.14 15:00;74352.55;74450.50;74250.05;74425.15;1634
2026.04.14 16:00;74449.45;75499.15;74378.85;75495.15;4429
2026.04.14 17:00;75499.35;76019.75;74988.25;74988.25;5949
2026.04.14 18:00;74992.45;75420.15;74547.25;75299.55;4102
2026.04.14 19:00;75294.85;75681.05;74496.75;74626.45;3185
2026.04.14 20:00;74621.65;74925.85;74232.25;74718.85;2994
2026.04.14 21:00;74721.05;74787.45;73804.55;74066.15;2765
2026.04.14 22:00;74062.35;74366.55;73845.95;74199.85;2697
2026.04.14 23:00;74201.15;74410.25;73987.85;74076.85;1521
2026.04.15 00:00;74072.85;74293.25;73917.45;74245.75;1214
2026.04.15 01:00;74243.45;74348.75;73784.55;74004.65;2040
2026.04.15 02:00;74001.05;74217.75;73978.65;74119.15;1566
2026.04.15 03:00;74118.15;74656.35;74100.15;74543.85;2145
2026.04.15 04:00;74541.25;74766.45;74475.05;74587.95;1600
2026.04.15 05:00;74584.65;74675.45;74156.35;74294.95;1409
2026.04.15 06:00;74296.55;74345.75;74148.65;74312.85;1064
2026.04.15 07:00;74312.85;74411.55;74235.35;74310.75;868
2026.04.15 08:00;74310.15;74408.45;73838.85;73995.05;1555
2026.04.15 09:00;73994.15;74022.35;73833.75;73864.65;1005
2026.04.15 10:00;73866.25;73989.25;73494.00;73714.85;2079
2026.04.15 11:00;73719.15;74163.85;73651.15;74084.35;1267
2026.04.15 12:00;74084.15;74153.55;73882.35;73984.95;1216
2026.04.15 13:00;73982.05;74229.95;73766.95;73837.05;1901
2026.04.15 14:00;73839.45;74233.95;73839.45;74172.95;1603
2026.04.15 15:00;74174.25;74428.25;74021.95;74246.45;1854
2026.04.15 16:00;74244.65;74413.65;73790.85;74032.25;3545
2026.04.15 17:00;74025.75;74480.85;73799.65;74120.55;4043
2026.04.15 18:00;74123.45;74273.75;73557.55;73809.85;3183
2026.04.15 19:00;73808.65;74150.75;73725.75;73907.75;3008
2026.04.15 20:00;73910.35;74211.55;73883.55;74108.05;2363
2026.04.15 21:00;74105.85;74374.95;74040.75;74362.05;2170
2026.04.15 22:00;74366.35;75252.55;74325.75;74961.60;2922
2026.04.15 23:00;74977.55;75012.15;74480.65;74812.25;2197
2026.04.16 00:00;74812.25;74836.45;74525.65;74719.95;1333
2026.04.16 01:00;74717.75;75401.45;74710.15;74938.15;2422
2026.04.16 02:00;74925.75;74925.75;74594.85;74787.85;1505
2026.04.16 03:00;74792.45;74847.85;74431.75;74785.85;1887
2026.04.16 04:00;74782.55;74782.55;74420.05;74631.85;1758
2026.04.16 05:00;74631.85;75239.95;74576.05;74862.05;2460
2026.04.16 06:00;74858.25;75132.75;74847.85;74866.35;1668
2026.04.16 07:00;74863.85;75146.25;74697.85;74918.75;1517
2026.04.16 08:00;74917.05;75117.85;74866.75;75019.35;1127
2026.04.16 09:00;75032.95;75089.55;74829.15;75000.75;1141
2026.04.16 10:00;74992.40;75055.75;74608.05;74684.75;1242
2026.04.16 11:00;74683.15;74728.25;74474.15;74648.95;2842
2026.04.16 12:00;74645.95;74873.95;74564.55;74566.95;1124
2026.04.16 13:00;74564.55;74621.65;74250.55;74284.75;1641
2026.04.16 14:00;74289.25;74553.35;74256.35;74547.05;1112
2026.04.16 15:00;74544.15;74840.65;74544.15;74594.45;1230
2026.04.16 16:00;74592.15;74987.45;73278.95;73759.15;4511
2026.04.16 17:00;73753.55;74157.95;73395.85;73945.95;4641
2026.04.16 18:00;73943.05;74864.95;73908.25;74667.75;3848
2026.04.16 19:00;74694.25;74906.95;74038.15;74146.15;3799
2026.04.16 20:00;74139.70;74417.15;73879.05;74312.95;3074
2026.04.16 21:00;74314.70;75067.55;74212.15;75010.95;2987
2026.04.16 22:00;75012.05;75388.15;74716.15;75323.15;3028
2026.04.16 23:00;75324.75;75508.95;74974.35;75195.25;2361
2026.04.17 00:00;75196.55;75251.45;74771.85;74915.55;1828
2026.04.17 01:00;74929.25;75094.65;74806.95;74848.15;1740
2026.04.17 02:00;74844.35;75149.55;74813.25;75125.05;1412
2026.04.17 03:00;75111.55;75126.25;74857.45;74910.65;1478
2026.04.17 04:00;74914.05;75007.25;74536.85;74714.35;1546
2026.04.17 05:00;74703.95;74774.65;74506.60;74676.25;1060
2026.04.17 06:00;74676.25;74812.35;74575.65;74585.55;938
2026.04.17 07:00;74585.55;74825.45;74561.85;74759.85;769
2026.04.17 08:00;74762.15;74776.95;74526.05;74615.25;954
2026.04.17 09:00;74615.25;74916.45;74571.65;74908.95;948
2026.04.17 10:00;74907.15;75067.15;74903.25;75052.45;1217
2026.04.17 11:00;75059.95;75848.95;74960.85;75749.55;2032
2026.04.17 12:00;75762.90;76343.15;75486.15;75756.05;3395
2026.04.17 13:00;75756.05;75861.95;75065.65;75246.85;2298
2026.04.17 14:00;75244.25;75578.95;75216.55;75563.95;1442
2026.04.17 15:00;75563.95;76244.45;75499.45;76207.95;3638
2026.04.17 16:00;76209.65;77403.95;76036.75;77322.25;8208
2026.04.17 17:00;77316.25;78036.05;76994.05;77869.55;5655
2026.04.17 18:00;77866.05;77971.85;77405.55;77757.25;4795
2026.04.17 19:00;77759.45;78317.45;77681.15;77831.65;3507
2026.04.17 20:00;77831.65;77889.45;77072.85;77491.35;4147
2026.04.17 21:00;77489.05;77542.45;77063.05;77135.15;3152
2026.04.17 22:00;77139.25;77450.35;76974.45;77375.45;2568
2026.04.17 23:00;77373.65;77586.55;77126.95;77303.45;1606
2026.04.18 00:00;77304.55;77467.05;77252.65;77415.45;1261
2026.04.18 01:00;77409.55;77490.35;77240.15;77274.85;1277
2026.04.18 02:00;77272.55;77279.25;76873.35;77034.95;1204
2026.04.18 03:00;77034.95;77224.45;76947.55;77142.45;1319
2026.04.18 04:00;77143.95;77300.95;77083.15;77184.25;971
2026.04.18 05:00;77184.25;77389.85;77095.05;77261.15;898
2026.04.18 06:00;77261.15;77267.05;76931.25;76980.15;893
2026.04.18 07:00;76978.75;77130.95;76859.75;77078.95;866
2026.04.18 08:00;77078.95;77231.35;77078.95;77104.05;674
2026.04.18 09:00;77104.75;77196.35;77029.15;77097.55;575
2026.04.18 10:00;77093.45;77102.65;76862.05;76967.55;369
2026.04.18 11:00;76967.55;77011.55;76472.65;76700.85;1758
2026.04.18 12:00;76699.55;76699.55;76378.50;76571.05;1207
2026.04.18 13:00;76570.55;76570.55;76111.75;76167.35;1627
2026.04.18 14:00;76167.35;76167.35;75735.65;76011.65;1951
2026.04.18 15:00;76011.65;76269.05;76011.65;76177.75;1630
2026.04.18 16:00;76174.95;76186.25;75762.25;76087.25;1587
2026.04.18 17:00;76091.40;76271.25;75944.05;76223.25;1157
2026.04.18 18:00;76223.25;76344.05;75978.75;76133.45;993
2026.04.18 19:00;76133.45;76189.15;75657.80;75912.25;1387
2026.04.18 20:00;75909.05;75934.55;75743.45;75803.75;888
2026.04.18 21:00;75802.65;75821.35;75416.25;75613.85;1763
2026.04.18 22:00;75613.55;75773.25;75547.65;75622.65;837
2026.04.18 23:00;75622.65;75809.15;75575.85;75721.45;771
2026.04.19 00:00;75720.85;75809.05;75568.55;75784.75;805
2026.04.19 01:00;75786.85;75850.35;75577.05;75788.95;761
2026.04.19 02:00;75797.45;75895.55;75666.15;75668.25;513
2026.04.19 03:00;75670.35;75814.65;75526.75;75643.35;833
2026.04.19 04:00;75639.45;75764.45;75435.15;75591.95;760
2026.04.19 05:00;75591.95;75697.15;75376.05;75464.35;1032
2026.04.19 06:00;75464.35;75621.15;75329.45;75485.75;873
2026.04.19 07:00;75482.05;75757.25;75390.35;75639.45;1081
2026.04.19 08:00;75639.45;75665.65;75486.95;75523.55;493
2026.04.19 09:00;75523.55;75523.55;75259.45;75369.50;856
2026.04.19 10:00;75369.65;75371.85;74854.90;75231.05;2029
2026.04.19 11:00;75228.15;75278.55;75054.75;75231.85;1100
2026.04.19 12:00;75231.85;75243.55;74904.45;74992.25;1072
2026.04.19 13:00;74992.25;75221.65;74908.75;75194.35;1044
2026.04.19 14:00;75195.35;75610.15;75188.25;75575.35;1514
2026.04.19 15:00;75582.75;75680.75;75410.05;75547.45;1576
2026.04.19 16:00;75547.45;76219.05;75527.75;75900.35;2574
2026.04.19 17:00;75896.80;76122.55;75655.15;76003.55;2049
2026.04.19 18:00;76009.55;76133.15;75375.05;75829.65;2556
2026.04.19 19:00;75829.65;75836.95;75285.05;75363.35;2492
2026.04.19 20:00;75364.05;75364.05;74617.35;74765.65;3130
2026.04.19 21:00;74766.25;74885.65;74576.15;74750.45;2709
2026.04.19 22:00;74752.10;75051.75;74752.10;74936.05;1548
2026.04.19 23:00;74936.05;74936.05;74392.45;74608.65;2159
2026.04.20 00:00;74608.65;74787.85;74340.65;74397.95;1904
2026.04.20 01:00;74396.75;74398.45;73730.35;74015.25;5035
2026.04.20 02:00;74013.05;74030.25;73765.05;73772.05;2289
2026.04.20 03:00;73773.05;74331.55;73690.95;74254.15;2287
2026.04.20 04:00;74242.15;74717.95;74186.25;74573.35;1752
2026.04.20 05:00;74573.35;74606.65;74279.45;74387.15;1369
2026.04.20 06:00;74387.85;74620.95;74334.45;74611.25;1017
2026.04.20 07:00;74611.25;74617.85;74411.95;74536.45;859
2026.04.20 08:00;74535.35;74535.35;74076.25;74244.25;1205
2026.04.20 09:00;74249.45;74870.65;74226.05;74762.45;1771
2026.04.20 10:00;74766.75;75549.25;74641.25;74807.45;3422
2026.04.20 11:00;74807.45;74973.35;74590.25;74704.35;2172
2026.04.20 12:00;74701.75;75211.55;74675.05;75034.75;1991
2026.04.20 13:00;75037.90;75378.15;74975.15;75002.25;1529
2026.04.20 14:00;75003.05;75256.35;74930.65;75169.75;1685
2026.04.20 15:00;75167.05;75628.75;75053.85;75265.35;2363
2026.04.20 16:00;75265.85;75405.95;74834.05;75240.05;4536
2026.04.20 17:00;75239.70;75735.65;74893.75;75013.65;5815
2026.04.20 18:00;75014.75;75751.55;74663.95;75689.65;4946
2026.04.20 19:00;75695.40;75702.15;75271.35;75316.05;2702
2026.04.20 20:00;75316.05;75950.35;75258.95;75870.85;2845
2026.04.20 21:00;75873.95;76430.55;75873.95;76397.95;3199
2026.04.20 22:00;76402.35;76454.95;76117.55;76267.35;1811
2026.04.20 23:00;76257.80;76534.35;76088.65;76241.25;1429
2026.04.21 00:00;76240.45;76340.55;75760.55;75922.85;1401
2026.04.21 01:00;75921.75;76122.55;75873.95;75944.85;1618
2026.04.21 02:00;75920.70;75920.70;75594.45;75807.95;1164
2026.04.21 03:00;75818.15;76071.25;75667.75;76065.35;1657
2026.04.21 04:00;76062.45;76234.95;75840.05;75906.45;1507
2026.04.21 05:00;75906.45;75909.45;75546.45;75556.75;1373
2026.04.21 06:00;75553.65;75696.45;75461.35;75686.35;1243
2026.04.21 07:00;75691.15;75798.25;75573.35;75783.75;917
2026.04.21 08:00;75778.55;75960.25;75755.25;75779.35;982
2026.04.21 09:00;75774.05;76103.75;75678.85;75952.15;1163
2026.04.21 10:00;75952.15;76280.65;75788.55;76055.95;1813
2026.04.21 11:00;76063.05;76871.05;76035.05;76491.15;1896
2026.04.21 12:00;76491.15;76569.05;76128.25;76340.05;1892
2026.04.21 13:00;76343.05;76849.95;76323.45;76720.25;1740
2026.04.21 14:00;76722.85;76732.85;76311.45;76428.95;1797
2026.04.21 15:00;76433.15;76508.85;75684.75;75984.25;2768
2026.04.21 16:00;75988.25;76154.85;75705.35;75875.15;3905
2026.04.21 17:00;75877.70;76566.55;75591.15;75637.45;4738
2026.04.21 18:00;75644.45;75954.25;75400.20;75806.25;4543
2026.04.21 19:00;75808.95;76162.15;75731.75;75752.65;3051
2026.04.21 20:00;75740.45;75882.95;75026.25;75522.35;4331
2026.04.21 21:00;75523.65;75635.55;75281.65;75577.35;2833
2026.04.21 22:00;75580.45;75883.75;74789.75;74990.95;3879
2026.04.21 23:00;74993.25;75831.05;74949.75;75665.75;2773
2026.04.22 00:00;75662.15;75742.45;75427.05;75518.75;852
2026.04.22 01:00;75511.15;75616.15;75260.75;75612.65;1588
2026.04.22 02:00;75602.65;76402.95;75591.85;76306.15;1821
2026.04.22 03:00;76306.85;76479.15;76197.15;76348.95;1973
2026.04.22 04:00;76345.05;76393.65;76111.35;76275.05;1556
2026.04.22 05:00;76276.55;77618.55;76192.45;77580.25;3558
2026.04.22 06:00;77578.75;77708.95;77387.45;77503.35;2202
2026.04.22 07:00;77496.95;77680.85;77345.75;77495.05;1478
2026.04.22 08:00;77497.35;78432.05;77423.75;77967.05;3038
2026.04.22 09:00;77972.55;78010.35;77872.95;77981.25;1297
2026.04.22 10:00;77991.65;78091.85;77799.95;77984.05;1434
2026.04.22 11:00;77984.95;78185.65;77914.35;77984.15;1434
2026.04.22 12:00;77981.55;78167.65;77927.15;77977.95;1241
2026.04.22 13:00;77977.40;78156.15;77923.35;78133.95;1116
2026.04.22 14:00;78135.85;78376.35;78067.55;78273.85;1456
2026.04.22 15:00;78276.75;78476.85;78083.15;78205.75;2049
2026.04.22 16:00;78204.45;78809.95;78129.65;78809.95;4466
2026.04.22 17:00;78812.05;79152.35;78539.05;79016.35;4385
2026.04.22 18:00;79020.35;79374.95;78805.55;79248.35;3261
2026.04.22 19:00;79273.95;79442.65;78614.05;78719.95;2709
2026.04.22 20:00;78722.55;79007.45;78674.35;78877.45;2227
2026.04.22 21:00;78881.55;79138.95;78799.05;79002.75;1446
2026.04.22 22:00;79006.85;79044.55;78676.15;78816.55;1997
2026.04.22 23:00;78822.40;78893.15;78378.65;78406.20;1301
2026.04.23 00:00;78406.75;78804.35;78392.15;78733.85;765
2026.04.23 01:00;78732.65;78807.55;78426.05;78579.25;1314
2026.04.23 02:00;78586.45;78586.45;78130.05;78156.75;1331
2026.04.23 03:00;78162.25;78563.05;77559.65;78407.45;3649
2026.04.23 04:00;78410.35;78456.55;78036.75;78329.25;2018
2026.04.23 05:00;78331.65;78336.75;77735.85;77914.15;2470
2026.04.23 06:00;77910.15;78003.15;77453.20;77719.25;2064
2026.04.23 07:00;77707.75;77922.85;77647.75;77886.45;1339
2026.04.23 08:00;77891.05;78077.46;77753.75;78005.15;1117
2026.04.23 09:00;78007.75;78314.95;78007.75;78175.95;1268
2026.04.23 10:00;78177.75;78219.85;77952.55;78028.15;1305
2026.04.23 11:00;78028.15;78151.95;77699.15;77830.75;1581
2026.04.23 12:00;77830.75;77834.95;77418.85;77626.95;1643
2026.04.23 13:00;77626.95;77688.35;77150.55;77380.05;1879
2026.04.23 14:00;77386.45;77722.45;77340.05;77665.05;1510
2026.04.23 15:00;77665.05;77846.85;77500.05;77846.85;2124
2026.04.23 16:00;77846.85;77888.15;77367.65;77503.05;2962
2026.04.23 17:00;77501.95;78181.95;77392.25;78158.25;3840
2026.04.23 18:00;78160.65;78640.25;77960.25;78356.95;3262
2026.04.23 19:00;78356.95;78494.95;78004.35;78070.85;2376
2026.04.23 20:00;78073.45;78162.25;76929.45;77737.75;5908
2026.04.23 21:00;77737.75;78116.45;77638.45;77651.25;3456
2026.04.23 22:00;77654.85;77866.75;77568.80;77686.20;2257
2026.04.23 23:00;77687.45;78031.85;77617.95;77860.65;1309
